frequency_hz,mean_psd_db,std_psd_db
6169.2626953125,-70.57918548583984,10.01413345336914
6180.029296875,-70.50151824951172,10.002963066101074
6190.7958984375,-70.55289459228516,9.975958824157715
6201.5625,-70.60000610351562,9.947307586669922
6212.3291015625,-70.60388946533203,9.922106742858887
6223.095703125,-70.55667114257812,9.982126235961914
6233.8623046875,-70.48013305664062,9.900349617004395
6244.62890625,-70.58049011230469,9.905425071716309
6255.3955078125,-70.62493133544922,10.002708435058594
6266.162109375,-70.58384704589844,10.03944206237793
6276.9287109375,-70.6233901977539,9.914504051208496
6287.6953125,-70.69869232177734,9.847464561462402
6298.4619140625,-70.75906372070312,9.963191032409668
6309.228515625,-70.79984283447266,10.08803939819336
6319.9951171875,-70.7219467163086,10.028164863586426
6330.76171875,-70.73948669433594,9.95836067199707
6341.5283203125,-70.746826171875,10.003348350524902
6352.294921875,-70.7175521850586,10.047881126403809
6363.0615234375,-70.71244049072266,10.057305335998535
6373.828125,-70.69436645507812,10.031620979309082
6384.5947265625,-70.68716430664062,10.006528854370117
6395.361328125,-70.71438598632812,10.055258750915527
6406.1279296875,-70.75918579101562,10.048656463623047
6416.89453125,-70.65660095214844,10.04173755645752
6427.6611328125,-70.61626434326172,10.000473976135254
6438.427734375,-70.69389343261719,9.939627647399902
6449.1943359375,-70.81779479980469,10.003815650939941
6459.9609375,-70.87124633789062,10.02698802947998
6470.7275390625,-70.97439575195312,10.00316333770752
6481.494140625,-70.92591857910156,9.922140121459961
6492.2607421875,-70.88548278808594,9.897869110107422
6503.02734375,-70.9645004272461,9.976852416992188
6513.7939453125,-71.05130004882812,9.972517967224121
6524.560546875,-71.1405029296875,9.962029457092285
6535.3271484375,-71.14199829101562,10.04853630065918
6546.09375,-71.09368133544922,9.996448516845703
6556.8603515625,-71.10647583007812,10.0093412399292
6567.626953125,-71.12245178222656,9.984662055969238
6578.3935546875,-71.24502563476562,9.895103454589844
6589.16015625,-71.28659057617188,9.936867713928223
6599.9267578125,-71.3021469116211,9.965710639953613
6610.693359375,-71.382568359375,9.894047737121582
6621.4599609375,-71.43946075439453,9.988923072814941
6632.2265625,-71.44731140136719,10.009434700012207
6642.9931640625,-71.43547058105469,9.959768295288086
6653.759765625,-71.43673706054688,9.93739128112793
6664.5263671875,-71.4930648803711,9.983016967773438
6675.29296875,-71.51952362060547,10.033936500549316
6686.0595703125,-71.47872161865234,9.982600212097168
6696.826171875,-71.46976470947266,9.990839958190918
6707.5927734375,-71.44939422607422,10.022117614746094
6718.359375,-71.50878143310547,9.941263198852539
6729.1259765625,-71.67568969726562,9.983048439025879
6739.892578125,-71.73641967773438,9.964570045471191
6750.6591796875,-71.69972229003906,10.04549503326416
6761.42578125,-71.74838256835938,10.016478538513184
6772.1923828125,-71.72286987304688,10.001508712768555
6782.958984375,-71.7053451538086,10.049214363098145
6793.7255859375,-71.77110290527344,10.053617477416992
6804.4921875,-71.77064514160156,10.040567398071289
6815.2587890625,-71.80046844482422,10.016064643859863
6826.025390625,-71.86884307861328,9.98733139038086
6836.7919921875,-71.84426879882812,9.96642780303955
6847.55859375,-71.83580017089844,9.920339584350586
6858.3251953125,-71.88922119140625,9.832132339477539
6869.091796875,-71.87728881835938,9.85529613494873
6879.8583984375,-71.954833984375,9.897964477539062
6890.625,-72.03549194335938,9.930998802185059
6901.3916015625,-72.09821319580078,9.8878812789917
6912.158203125,-72.13093566894531,9.87777328491211
6922.9248046875,-72.20462799072266,9.99071216583252
6933.69140625,-72.18290710449219,9.953230857849121
6944.4580078125,-72.15615844726562,9.947089195251465
6955.224609375,-72.17737579345703,9.898293495178223
6965.9912109375,-72.25444030761719,9.900334358215332
6976.7578125,-72.30601501464844,9.927094459533691
6987.5244140625,-72.40489959716797,9.90674877166748
6998.291015625,-72.43916320800781,9.94540023803711
7009.0576171875,-72.51471710205078,9.9014310836792
7019.82421875,-72.47235870361328,9.930525779724121
7030.5908203125,-72.47409057617188,9.991663932800293
7041.357421875,-72.50999450683594,9.935896873474121
7052.1240234375,-72.45722198486328,9.956339836120605
7062.890625,-72.5087661743164,9.990660667419434
7073.6572265625,-72.58392333984375,9.916716575622559
7084.423828125,-72.62116241455078,9.87591552734375
7095.1904296875,-72.67353820800781,9.952322006225586
7105.95703125,-72.69109344482422,9.98355770111084
7116.7236328125,-72.67457580566406,9.991247177124023
7127.490234375,-72.7294921875,9.876190185546875
7138.2568359375,-72.81303405761719,9.842192649841309
7149.0234375,-72.77365112304688,9.904327392578125
7159.7900390625,-72.87261962890625,9.937548637390137
7170.556640625,-72.81681823730469,9.91718578338623
7181.3232421875,-72.69932556152344,9.982064247131348
7192.08984375,-72.78169250488281,9.977733612060547
7202.8564453125,-72.82550048828125,10.01144027709961
7213.623046875,-72.91807556152344,9.980120658874512
7224.3896484375,-72.77423858642578,9.977323532104492
7235.15625,-72.72470092773438,10.008138656616211
7245.9228515625,-72.79092407226562,9.99234390258789
7256.689453125,-72.85879516601562,9.997802734375
7267.4560546875,-72.83487701416016,9.978972434997559
7278.22265625,-72.92819213867188,9.952055931091309
7288.9892578125,-72.95391082763672,10.028338432312012
7299.755859375,-72.93382263183594,10.042838096618652
7310.5224609375,-72.9626693725586,10.00629997253418
7321.2890625,-72.97145080566406,10.003935813903809
7332.0556640625,-73.0582275390625,10.024630546569824
7342.822265625,-73.08978271484375,10.00098991394043
7353.5888671875,-73.08698272705078,9.998764038085938
7364.35546875,-73.0368423461914,9.980010986328125
7375.1220703125,-73.11770629882812,9.972451210021973
7385.888671875,-73.16129302978516,10.03512954711914
7396.6552734375,-73.14476013183594,10.008565902709961
7407.421875,-73.19652557373047,10.015623092651367
7418.1884765625,-73.28235626220703,10.039155006408691
7428.955078125,-73.25033569335938,10.04621696472168
7439.7216796875,-73.1760025024414,10.117045402526855
7450.48828125,-73.14620208740234,10.165257453918457
7461.2548828125,-73.1051254272461,10.160593032836914
7472.021484375,-73.20756530761719,10.08297061920166
7482.7880859375,-73.23731994628906,10.120467185974121
7493.5546875,-73.25180053710938,10.10338306427002
7504.3212890625,-73.21894073486328,10.125035285949707
7515.087890625,-73.28652954101562,10.066771507263184
7525.8544921875,-73.3861083984375,10.04669189453125
7536.62109375,-73.4057388305664,10.070430755615234
7547.3876953125,-73.36898803710938,10.200200080871582
7558.154296875,-73.4001235961914,10.24246597290039
7568.9208984375,-73.41171264648438,10.192838668823242
7579.6875,-73.42224884033203,10.167766571044922
7590.4541015625,-73.41724395751953,10.14624309539795
7601.220703125,-73.4747085571289,10.13352108001709
7611.9873046875,-73.58604431152344,10.158035278320312
7622.75390625,-73.47834777832031,10.223591804504395
7633.5205078125,-73.3867416381836,10.174357414245605
7644.287109375,-73.49840545654297,10.236145973205566
7655.0537109375,-73.47061157226562,10.271824836730957
7665.8203125,-73.439697265625,10.21649169921875
7676.5869140625,-73.49837493896484,10.192305564880371
7687.353515625,-73.53910064697266,10.322091102600098
7698.1201171875,-73.46499633789062,10.3875732421875
7708.88671875,-73.53374481201172,10.315954208374023
7719.6533203125,-73.54556274414062,10.283845901489258
7730.419921875,-73.4924087524414,10.280285835266113
7741.1865234375,-73.50735473632812,10.297345161437988
7751.953125,-73.53376770019531,10.330958366394043
7762.7197265625,-73.55008697509766,10.249122619628906
7773.486328125,-73.6071548461914,10.250090599060059
7784.2529296875,-73.65563201904297,10.258283615112305
7795.01953125,-73.7959213256836,10.271391868591309
7805.7861328125,-73.79952239990234,10.220253944396973
7816.552734375,-73.77542114257812,10.222779273986816
7827.3193359375,-73.83854675292969,10.243305206298828
7838.0859375,-73.88488006591797,10.253713607788086
7848.8525390625,-73.94117736816406,10.215508460998535
7859.619140625,-74.02267456054688,10.243216514587402
7870.3857421875,-74.10985565185547,10.264045715332031
7881.15234375,-74.0903549194336,10.243420600891113
7891.9189453125,-74.02239227294922,10.24756145477295
7902.685546875,-74.05123138427734,10.223320007324219
7913.4521484375,-74.12012481689453,10.196697235107422
7924.21875,-74.17440032958984,10.200180053710938
7934.9853515625,-74.18753051757812,10.183713912963867
7945.751953125,-74.16960144042969,10.164264678955078
7956.5185546875,-74.1614761352539,10.155583381652832
7967.28515625,-74.21674346923828,10.186458587646484
7978.0517578125,-74.20679473876953,10.247710227966309
7988.818359375,-74.22245788574219,10.323638916015625
7999.5849609375,-74.28192901611328,10.28907585144043
8010.3515625,-74.26425170898438,10.171587944030762
8021.1181640625,-74.33027648925781,10.160122871398926
8031.884765625,-74.36203002929688,10.254090309143066
8042.6513671875,-74.35457611083984,10.243141174316406
8053.41796875,-74.3412094116211,10.188966751098633
8064.1845703125,-74.40013885498047,10.245041847229004
8074.951171875,-74.43606567382812,10.272513389587402
8085.7177734375,-74.46000671386719,10.2472562789917
8096.484375,-74.47456359863281,10.342121124267578
8107.2509765625,-74.53046417236328,10.36873722076416
8118.017578125,-74.54666137695312,10.183618545532227
8128.7841796875,-74.61449432373047,10.20738697052002
8139.55078125,-74.65652465820312,10.308853149414062
8150.3173828125,-74.65745544433594,10.265096664428711
8161.083984375,-74.62649536132812,10.20776081085205
8171.8505859375,-74.69058227539062,10.223567008972168
8182.6171875,-74.669921875,10.28121566772461
8193.3837890625,-74.64106750488281,10.208290100097656
8204.150390625,-74.74344635009766,10.229637145996094
8214.9169921875,-74.80996704101562,10.297977447509766
8225.68359375,-74.81877136230469,10.324573516845703
8236.4501953125,-74.72772216796875,10.189531326293945
8247.216796875,-74.74327850341797,10.186100959777832
8257.9833984375,-74.85511016845703,10.252824783325195
8268.75,-74.99748992919922,10.261484146118164
8279.5166015625,-74.90357971191406,10.212039947509766
8290.283203125,-74.90341186523438,10.149518013000488
8301.0498046875,-74.9268569946289,10.096064567565918
8311.81640625,-75.04252624511719,10.197330474853516
8322.5830078125,-75.00135040283203,10.246115684509277
8333.349609375,-75.1008071899414,10.25063419342041
8344.1162109375,-75.10888671875,10.241533279418945
8354.8828125,-75.13481903076172,10.241384506225586
8365.6494140625,-75.18099212646484,10.236281394958496
8376.416015625,-75.25533294677734,10.151984214782715
8387.1826171875,-75.18167114257812,10.209657669067383
8397.94921875,-75.14842224121094,10.252885818481445
8408.7158203125,-75.31805419921875,10.244758605957031
8419.482421875,-75.4498291015625,10.284900665283203
8430.2490234375,-75.41758728027344,10.276004791259766
8441.015625,-75.34200286865234,10.163073539733887
8451.7822265625,-75.37969207763672,10.154010772705078
8462.548828125,-75.49137878417969,10.136556625366211
8473.3154296875,-75.43412017822266,10.124245643615723
8484.08203125,-75.47661590576172,10.194976806640625
8494.8486328125,-75.43716430664062,10.208971977233887
8505.615234375,-75.49315643310547,10.256807327270508
8516.3818359375,-75.58119201660156,10.259389877319336
8527.1484375,-75.57793426513672,10.198315620422363
8537.9150390625,-75.59000396728516,10.189067840576172
8548.681640625,-75.61660766601562,10.183929443359375
8559.4482421875,-75.68661499023438,10.150506973266602
8570.21484375,-75.69281005859375,10.1522216796875
8580.9814453125,-75.61790466308594,10.105363845825195
8591.748046875,-75.6781234741211,10.166669845581055
8602.5146484375,-75.74163818359375,10.207371711730957
8613.28125,-75.80260467529297,10.17198371887207
8624.0478515625,-75.74237823486328,10.077174186706543
8634.814453125,-75.73540496826172,10.150455474853516
8645.5810546875,-75.87049865722656,10.223459243774414
8656.34765625,-75.99143981933594,10.22043228149414
8667.1142578125,-75.99798583984375,10.232745170593262
8677.880859375,-75.99143981933594,10.138543128967285
8688.6474609375,-76.08354187011719,10.03724479675293
8699.4140625,-76.10751342773438,10.026718139648438
8710.1806640625,-76.13473510742188,10.069328308105469
8720.947265625,-76.17935180664062,10.065122604370117
8731.7138671875,-76.1569595336914,10.021105766296387
8742.48046875,-76.12919616699219,10.039765357971191
8753.2470703125,-76.24016571044922,10.177739143371582
8764.013671875,-76.16476440429688,10.093245506286621
8774.7802734375,-76.18733978271484,10.080333709716797
8785.546875,-76.27803802490234,10.120701789855957
8796.3134765625,-76.26810455322266,10.16650676727295
8807.080078125,-76.19857788085938,10.195932388305664
8817.8466796875,-76.27973175048828,10.19068717956543
8828.61328125,-76.37885284423828,10.162571907043457
8839.3798828125,-76.47916412353516,10.086523056030273
8850.146484375,-76.44418334960938,10.072535514831543
8860.9130859375,-76.37281799316406,10.00251579284668
8871.6796875,-76.44363403320312,9.991727828979492
8882.4462890625,-76.46393585205078,10.036334991455078
8893.212890625,-76.4680404663086,10.117481231689453
8903.9794921875,-76.59343719482422,10.103394508361816
8914.74609375,-76.61712646484375,10.030817031860352
8925.5126953125,-76.61459350585938,9.95295524597168
8936.279296875,-76.65113067626953,9.948543548583984
8947.0458984375,-76.65403747558594,10.036482810974121
8957.8125,-76.61686706542969,10.054259300231934
8968.5791015625,-76.73162841796875,10.083616256713867
8979.345703125,-76.81289672851562,9.967728614807129
8990.1123046875,-76.85237121582031,10.060591697692871
9000.87890625,-76.92202758789062,10.041438102722168
9011.6455078125,-76.92041778564453,9.919528007507324
9022.412109375,-76.89572143554688,9.89992904663086
9033.1787109375,-76.95095825195312,9.947590827941895
9043.9453125,-77.00959014892578,10.058972358703613
9054.7119140625,-76.98361206054688,10.024703025817871
9065.478515625,-77.01237487792969,9.97269344329834
9076.2451171875,-77.0184326171875,9.986148834228516
9087.01171875,-77.0271987915039,10.021013259887695
9097.7783203125,-77.1438217163086,10.019636154174805
9108.544921875,-77.19092559814453,10.005179405212402
9119.3115234375,-77.14987182617188,9.974442481994629
9130.078125,-77.19007873535156,9.983809471130371
9140.8447265625,-77.30668640136719,10.035194396972656
9151.611328125,-77.25393676757812,10.002689361572266
9162.3779296875,-77.28681182861328,9.985424041748047
9173.14453125,-77.38406372070312,10.015973091125488
9183.9111328125,-77.44186401367188,10.024923324584961
9194.677734375,-77.49063873291016,10.11027717590332
9205.4443359375,-77.47943115234375,10.015409469604492
9216.2109375,-77.57408905029297,9.947020530700684
9226.9775390625,-77.56689453125,9.950940132141113
9237.744140625,-77.56491088867188,9.956477165222168
9248.5107421875,-77.59545135498047,9.957706451416016
9259.27734375,-77.69867706298828,10.022547721862793
9270.0439453125,-77.79013061523438,10.045418739318848
9280.810546875,-77.69580841064453,10.005529403686523
9291.5771484375,-77.70626831054688,10.013803482055664
9302.34375,-77.8835678100586,10.013479232788086
9313.1103515625,-77.87065124511719,9.970199584960938
9323.876953125,-77.87409973144531,9.958142280578613
9334.6435546875,-77.938720703125,10.008198738098145
9345.41015625,-77.98162841796875,10.085455894470215
9356.1767578125,-78.05473327636719,9.987579345703125
9366.943359375,-78.08960723876953,9.951148986816406
9377.7099609375,-78.14908599853516,10.001777648925781
9388.4765625,-78.19918823242188,9.987600326538086
9399.2431640625,-78.16508483886719,10.000507354736328
9410.009765625,-78.20089721679688,10.050338745117188
9420.7763671875,-78.26387786865234,9.968207359313965
9431.54296875,-78.36056518554688,9.963306427001953
9442.3095703125,-78.41741943359375,9.970075607299805
9453.076171875,-78.42010498046875,9.925917625427246
9463.8427734375,-78.42394256591797,9.889862060546875
9474.609375,-78.43485260009766,9.886621475219727
9485.3759765625,-78.47148895263672,9.951582908630371
9496.142578125,-78.59603118896484,9.889256477355957
9506.9091796875,-78.62970733642578,9.966588020324707
9517.67578125,-78.74655151367188,9.95572280883789
9528.4423828125,-78.82717895507812,9.92946720123291
9539.208984375,-78.88286590576172,9.953137397766113
9549.9755859375,-78.84427642822266,10.016921043395996
9560.7421875,-78.84732818603516,10.005905151367188
9571.5087890625,-78.94488525390625,9.934244155883789
9582.275390625,-79.03884887695312,9.842754364013672
9593.0419921875,-79.06897735595703,9.85611343383789
9603.80859375,-79.09771728515625,9.955411911010742
9614.5751953125,-79.2007827758789,10.02228832244873
9625.341796875,-79.23867797851562,9.987279891967773
9636.1083984375,-79.3711929321289,9.945151329040527
9646.875,-79.4164047241211,9.925287246704102
9657.6416015625,-79.47611999511719,9.889673233032227
9668.408203125,-79.52262115478516,9.851269721984863
9679.1748046875,-79.61612701416016,9.912463188171387
9689.94140625,-79.70027923583984,9.902440071105957
9700.7080078125,-79.76859283447266,9.890631675720215
9711.474609375,-79.87367248535156,9.870368957519531
9722.2412109375,-79.88008880615234,9.887184143066406
9733.0078125,-79.92620849609375,9.925605773925781
9743.7744140625,-79.95242309570312,9.953815460205078
9754.541015625,-79.99836730957031,9.966493606567383
9765.3076171875,-80.09779357910156,9.964576721191406
9776.07421875,-80.13459014892578,9.943593978881836
9786.8408203125,-80.24131774902344,9.946283340454102
9797.607421875,-80.39019775390625,9.976607322692871
9808.3740234375,-80.47401428222656,9.994460105895996
9819.140625,-80.58851623535156,9.929630279541016
9829.9072265625,-80.66609191894531,9.957575798034668
9840.673828125,-80.64273071289062,10.058385848999023
9851.4404296875,-80.66085052490234,10.002866744995117
9862.20703125,-80.83657836914062,9.937712669372559
9872.9736328125,-80.97016906738281,9.851622581481934
9883.740234375,-80.99838256835938,9.832103729248047
9894.5068359375,-81.0775146484375,9.920958518981934
9905.2734375,-81.16765594482422,9.92801570892334
9916.0400390625,-81.2282943725586,9.984217643737793
9926.806640625,-81.33577728271484,10.001279830932617
9937.5732421875,-81.41524505615234,9.974467277526855
9948.33984375,-81.50154876708984,9.990718841552734
9959.1064453125,-81.58918762207031,10.025368690490723
9969.873046875,-81.64753723144531,9.992671966552734
9980.6396484375,-81.65203857421875,9.962807655334473
9991.40625,-81.74041748046875,9.965543746948242
10002.1728515625,-81.86212158203125,9.985950469970703
10012.939453125,-82.05952453613281,10.004024505615234
10023.7060546875,-82.1962890625,9.959306716918945
10034.47265625,-82.24103546142578,9.921388626098633
10045.2392578125,-82.2187271118164,9.921525955200195
10056.005859375,-82.41748046875,9.917862892150879
10066.7724609375,-82.49838256835938,9.881128311157227
10077.5390625,-82.44727325439453,9.909395217895508
10088.3056640625,-82.60639190673828,9.924355506896973
10099.072265625,-82.6810073852539,9.911252975463867
10109.8388671875,-82.73944854736328,9.99633502960205
10120.60546875,-82.80754089355469,10.069273948669434
10131.3720703125,-82.9245376586914,10.03111457824707
10142.138671875,-83.04291534423828,9.96569538116455
10152.9052734375,-83.16605377197266,9.917219161987305
10163.671875,-83.2001724243164,9.961544036865234
10174.4384765625,-83.28417205810547,9.961221694946289
10185.205078125,-83.38302612304688,9.979218482971191
10195.9716796875,-83.45474243164062,10.019122123718262
10206.73828125,-83.5940170288086,9.995444297790527
10217.5048828125,-83.71260070800781,10.000638008117676
10228.271484375,-83.75631713867188,9.990187644958496
10239.0380859375,-83.90086364746094,10.015528678894043
10249.8046875,-84.01666259765625,10.001952171325684
10260.5712890625,-84.09410858154297,10.036993026733398
10271.337890625,-84.26880645751953,10.054603576660156
10282.1044921875,-84.38805389404297,10.083529472351074
10292.87109375,-84.47704315185547,10.130721092224121
10303.6376953125,-84.57882690429688,10.085399627685547
10314.404296875,-84.6566390991211,10.049700736999512
10325.1708984375,-84.79914093017578,10.041486740112305
10335.9375,-84.91712188720703,10.103184700012207
10346.7041015625,-85.00680541992188,10.093149185180664
10357.470703125,-85.06698608398438,10.135587692260742
10368.2373046875,-85.18904876708984,10.215256690979004
10379.00390625,-85.3427963256836,10.141209602355957
10389.7705078125,-85.41803741455078,10.059271812438965
10400.537109375,-85.52511596679688,10.09495735168457
10411.3037109375,-85.74918365478516,10.150534629821777
10422.0703125,-85.79011535644531,10.158527374267578
10432.8369140625,-85.87826538085938,10.118151664733887
10443.603515625,-85.95972442626953,10.113401412963867
10454.3701171875,-86.08910369873047,10.11970329284668
10465.13671875,-86.27555084228516,10.105522155761719
10475.9033203125,-86.34457397460938,10.088683128356934
10486.669921875,-86.47293090820312,10.073700904846191
10497.4365234375,-86.61112976074219,10.106522560119629
10508.203125,-86.71814727783203,10.12881851196289
10518.9697265625,-86.85475158691406,10.203790664672852
10529.736328125,-86.89790344238281,10.235089302062988
10540.5029296875,-87.06713104248047,10.1707124710083
10551.26953125,-87.2476577758789,10.115371704101562
10562.0361328125,-87.43893432617188,10.10175609588623
10572.802734375,-87.51921844482422,10.16224479675293
10583.5693359375,-87.56449127197266,10.23550033569336
10594.3359375,-87.7467041015625,10.251504898071289
10605.1025390625,-87.94410705566406,10.252692222595215
10615.869140625,-88.04782104492188,10.302607536315918
10626.6357421875,-88.15204620361328,10.238410949707031
10637.40234375,-88.38151550292969,10.24960708618164
10648.1689453125,-88.47805786132812,10.31561279296875
10658.935546875,-88.57682037353516,10.38238525390625
10669.7021484375,-88.79411315917969,10.409283638000488
10680.46875,-88.9638442993164,10.388790130615234
10691.2353515625,-89.10411834716797,10.418582916259766
10702.001953125,-89.2286376953125,10.428444862365723
10712.7685546875,-89.42047119140625,10.432918548583984
10723.53515625,-89.53186798095703,10.37195110321045
10734.3017578125,-89.70819854736328,10.329758644104004
10745.068359375,-89.85623931884766,10.396483421325684
10755.8349609375,-90.0736083984375,10.419760704040527
10766.6015625,-90.22942352294922,10.419620513916016
10777.3681640625,-90.3639907836914,10.485445976257324
10788.134765625,-90.47333526611328,10.498563766479492
10798.9013671875,-90.66561126708984,10.553387641906738
10809.66796875,-90.79661560058594,10.656277656555176
10820.4345703125,-90.97167205810547,10.669994354248047
10831.201171875,-91.0792007446289,10.599801063537598
10841.9677734375,-91.19292449951172,10.608492851257324
10852.734375,-91.37228393554688,10.59609603881836
10863.5009765625,-91.55933380126953,10.656134605407715
10874.267578125,-91.69937896728516,10.709911346435547
10885.0341796875,-91.84795379638672,10.68453311920166
10895.80078125,-91.9869613647461,10.747841835021973
10906.5673828125,-92.09414672851562,10.824259757995605
10917.333984375,-92.15678405761719,10.82526969909668
10928.1005859375,-92.33074951171875,10.864720344543457
10938.8671875,-92.41471862792969,10.833740234375
10949.6337890625,-92.50884246826172,10.842543601989746
10960.400390625,-92.57714080810547,10.872763633728027
10971.1669921875,-92.66883087158203,10.902716636657715
10981.93359375,-92.7997817993164,10.868590354919434
10992.7001953125,-92.79075622558594,10.82453441619873
11003.466796875,-92.72673034667969,10.868117332458496
11014.2333984375,-92.7685317993164,10.893671989440918
11025.0,-92.80111694335938,10.901487350463867
